Issue Date          2013-03-16T00:00:00Z
Flags:  0=Forecast, 1=Estimated, 2=Observed 

 Date_Time                   F10          Kp     F10Flag      KpFlag  F10_81dAvg   24HrKpAvg    NHemiPow NHemiPowIdx    SHemiPow SHemiPowIdx       SW_Bt    SW_Angle SW_Velocity       SW_Bz   
2013-03-16T06:27:00Z 123.7312500   3.0500000           2           1 111.5140741   1.7558333  32.6133333           7  32.6133333           7   4.1438909  65.2374124 479.3145000   1.7357070
2013-03-16T06:28:00Z 123.7333333   3.0444444           2           1 111.5141838   1.7560417  33.2400000           7  33.2400000           7   3.6697597  64.6324348 499.8104000   1.5722120
2013-03-16T06:29:00Z 123.7354167   3.0388889           2           1 111.5142936   1.7562500  33.8666667           6  33.8666667           6   3.6335454  97.4732406 480.6017000  -0.4725903
2013-03-16T06:30:00Z 123.7375000   3.0333333           2           1 111.5144033   1.7564583  34.4933333           7  34.4933333           7   3.7517211  53.9777096 435.3238000   2.2063870
2013-03-16T06:31:00Z 123.7395833   3.0277778           2           1 111.5145130   1.7566667  35.1200000           7  35.1200000           7   3.5107844  82.2275773 459.6267000   0.4747939
2013-03-16T06:32:00Z 123.7416667   3.0222222           2           1 111.5146228   1.7568750  35.7466667           7  35.7466667           7   3.7141636 126.9823585 431.8913000  -2.2343260
2013-03-16T06:33:00Z 123.7437500   3.0166667           2           1 111.5147325   1.7570833  36.3733333           7  36.3733333           7   4.0760933 118.8483913 446.3575000  -1.9666890
2013-03-16T06:34:00Z 123.7458333   3.0111111           2           1 111.5148422   1.7572917  27.6000000           7  27.6000000           7   1.5022914 162.5601201 459.9709000  -1.4332340
2013-03-16T06:35:00Z 123.7479167   3.0055556           2           1 111.5149520   1.7575000  19.0400000           6  19.0400000           6   2.1730817 191.7210684 460.4254000  -2.1277690
2013-03-16T06:36:00Z 123.7500000   3.0000000           2           1 111.5150617   1.7577083  21.1800000           6  21.1800000           6   2.6640016 120.2836751 467.1042000  -1.3434070
2013-03-16T06:37:00Z 123.7520833   2.9944444           2           1 111.5151715   1.7579167  23.3200000           6  23.3200000           6   4.7336981 127.8148147 435.6720000  -2.9022840
2013-03-16T06:38:00Z 123.7541667   2.9888889           2           1 111.5152812   1.7581250  25.4600000           6  25.4600000           6   5.0438641 138.2320560 446.6790000  -3.7619600
2013-03-16T06:39:00Z 123.7562500   2.9833333           2           1 111.5153909   1.7583333  16.9000000           6  16.9000000           6   4.3859140 145.6627630 456.8680000  -3.6215890
2013-03-16T06:40:00Z 123.7583333   2.9777778           2           1 111.5155007   1.7585417  14.8333333           5  14.8333333           5   5.0041887 148.3128281 428.4686000  -4.2582080
2013-03-16T06:41:00Z 123.7604167   2.9722222           2           1 111.5156104   1.7587500  15.8666667           5  15.8666667           5   5.1151226 147.0354988 451.2713000  -4.2916280
2013-03-16T06:42:00Z 123.7625000   2.9666667           2           1 111.5157202   1.7589583  13.8000000           5  13.8000000           5   3.7743259  69.4142549 477.8449000   1.3270860
2013-03-16T06:43:00Z 123.7645833   2.9611111           2           1 111.5158299   1.7591667  26.1500000           6  26.1500000           6   5.3887901  55.9616596 481.4555000   3.0163620
2013-03-16T06:44:00Z 123.7666667   2.9555556           2           1 111.5159396   1.7593750  25.2000000           6  25.2000000           6   5.0644280  56.1491908 474.1808000   2.8210500
2013-03-16T06:45:00Z 123.7687500   2.9500000           2           1 111.5160494   1.7595833  24.2500000           6  24.2500000           6   5.1466437  50.1140127 453.5033000   3.3003470
2013-03-16T06:46:00Z 123.7708333   2.9444444           2           1 111.5161591   1.7597917  23.3000000           6  23.3000000           6   4.7938153  62.9519219 453.1742000   2.1799300
2013-03-16T06:47:00Z 123.7729167   2.9388889           2           1 111.5162689   1.7600000  22.3500000           6  22.3500000           6   3.8589714  80.1364489 448.5561000   0.6610510
2013-03-16T06:48:00Z 123.7750000   2.9333333           2           1 111.5163786   1.7602083  21.4000000           6  21.4000000           6   3.8128466  86.1205799 469.3485000   0.2579655
2013-03-16T06:49:00Z 123.7770833   2.9277778           2           1 111.5164883   1.7604167  20.4500000           6  20.4500000           6   3.8328583 102.3127820 462.2006000  -0.8173507
2013-03-16T06:50:00Z 123.7791667   2.9222222           2           1 111.5165981   1.7606250  19.5000000           5  19.5000000           5   5.5585120  30.2850319 469.2307000   4.7999270
2013-03-16T06:51:00Z 123.7812500   2.9166667           2           1 111.5167078   1.7608333  18.5500000           5  18.5500000           5   6.0501941  15.3855606 468.6880000   5.8333690
2013-03-16T06:52:00Z 123.7833333   2.9111111           2           1 111.5168176   1.7610417  17.6000000           5  17.6000000           5   5.3148142   4.3502774 455.4248000   5.2995020
2013-03-16T06:53:00Z 123.7854167   2.9055556           2           1 111.5169273   1.7612500  16.6500000           5  16.6500000           5   5.7160907  54.9225293 467.0663000   3.2849430
2013-03-16T06:54:00Z 123.7875000   2.9000000           2           1 111.5170370   1.7614583  15.7000000           5  15.7000000           5   5.7678294  56.1680195 465.9036000   3.2112930
2013-03-16T06:55:00Z 123.7895833   2.8944444           2           1 111.5171468   1.7616667  14.7500000           5  14.7500000           5   3.9544333  77.9444853 453.7581000   0.8259203
2013-03-16T06:56:00Z 123.7916667   2.8888889           2           1 111.5172565   1.7618750  27.1000000           7  27.1000000           7   4.2717165  86.9534056 448.1547000   0.2270334
2013-03-16T06:57:00Z 123.7937500   2.8833333           2           1 111.5173663   1.7620833  54.4600000           8  54.4600000           8   4.3743183  90.9227836 451.9023000  -0.0704480
2013-03-16T06:58:00Z 123.7958333   2.8777778           2           1 111.5174760   1.7622917  47.6200000           8  47.6200000           8   5.0479610  63.7088255 455.9062000   2.2359090
2013-03-16T06:59:00Z 123.7979167   2.8722222           2           1 111.5175857   1.7625000  40.7800000           7  40.7800000           7   4.6026600  66.8967434 445.9364000   1.8060350
2013-03-16T07:00:00Z 123.8000000   2.8666667           2           1 111.5176955   1.7627083  33.9400000           7  33.9400000           7   3.7304622  77.3725298 427.9838000   0.8155205
2013-03-16T07:01:00Z 123.8020833   2.8611111           2           1 111.5178052   1.7629167  61.3000000           9  61.3000000           9   3.3130695 154.3224281 435.9362000  -2.9858930
2013-03-16T07:02:00Z 123.8041667   2.8555556           2           1 111.5179150   1.7631250  31.9666667           7  31.9666667           7   3.4409826 153.9853542 455.0869000  -3.0923490
2013-03-16T07:03:00Z 123.8062500   2.8500000           2           1 111.5180247   1.7633333  35.6333333           7  35.6333333           7   3.9444696 161.8101924 456.5510000  -3.7473550
2013-03-16T07:04:00Z 123.8083333   2.8444444           2           1 111.5181344   1.7635417  39.3000000           7  39.3000000           7   2.9288999 148.9228983 480.1905000  -2.5085250
2013-03-16T07:05:00Z 123.8104167   2.8388889           2           1 111.5182442   1.7637500  42.9666667           7  42.9666667           7   3.6412429 165.2648917 440.2097000  -3.5214900
2013-03-16T07:06:00Z 123.8125000   2.8333333           2           1 111.5183539   1.7639583  46.6333333           8  46.6333333           8   4.0297192 166.0769463 445.8415000  -3.9113250
2013-03-16T07:07:00Z 123.8145833   2.8277778           2           1 111.5184636   1.7641667  50.3000000           8  50.3000000           8   5.1953584 173.5644343 430.2670000  -5.1626200
2013-03-16T07:08:00Z 123.8166667   2.8222222           2           1 111.5185734   1.7643750  53.9666667           8  53.9666667           8   4.9565164 164.7762083 448.6400000  -4.7825800
2013-03-16T07:09:00Z 123.8187500   2.8166667           2           1 111.5186831   1.7645833  57.6333333           8  57.6333333           8   5.0643806 125.2148897 461.7496000  -2.9203480
2013-03-16T07:10:00Z 123.8208333   2.8111111           2           1 111.5187929   1.7647917  28.3000000           7  28.3000000           7   4.5335004 126.4340689 465.1635000  -2.6924340
2013-03-16T07:11:00Z 123.8229167   2.8055556           2           1 111.5189026   1.7650000  19.7571429           6  19.7571429           6   5.1103463 162.2166601 469.9508000  -4.8661650
2013-03-16T07:12:00Z 123.8250000   2.8000000           2           1 111.5190123   1.7652083  20.4142857           6  20.4142857           6   5.1586569 180.8142046 472.7609000  -5.1581360
2013-03-16T07:13:00Z 123.8270833   2.7944444           2           1 111.5191221   1.7654167  21.0714286           6  21.0714286           6   5.5089036 191.1202768 470.6969000  -5.4054710
2013-03-16T07:14:00Z 123.8291667   2.7888889           2           1 111.5192318   1.7656250  21.7285714           6  21.7285714           6   4.9507585 163.1791649 463.7056000  -4.7389370
2013-03-16T07:15:00Z 123.8312500   2.7833333           2           1 111.5193416   1.7658333  22.3857143           6  22.3857143           6   5.6085205 148.6034490 468.1089000  -4.7873330
2013-03-16T07:16:00Z 123.8333333   2.7777778           2           1 111.5194513   1.7660417  23.0428571           6  23.0428571           6   4.1008246 114.2898795 492.6592000  -1.6868880
2013-03-16T07:17:00Z 123.8354167   2.7722222           2           1 111.5195610   1.7662500  23.7000000           6  23.7000000           6   4.6120672  66.4659191 484.9378000   1.8415730
2013-03-16T07:18:00Z 123.8375000   2.7666667           2           1 111.5196708   1.7664583  24.3571429           6  24.3571429           6   4.5414901  77.5579770 470.7950000   0.9784713
2013-03-16T07:19:00Z 123.8395833   2.7611111           2           1 111.5197805   1.7666667  25.0142857           6  25.0142857           6   3.7362352 112.6802914 454.1368000  -1.4406500
2013-03-16T07:20:00Z 123.8416667   2.7555556           2           1 111.5198903   1.7668750  25.6714286           6  25.6714286           6   4.0485628 150.1526498 441.2749000  -3.5115390
2013-03-16T07:21:00Z 123.8437500   2.7500000           2           1 111.5200000   1.7670833  26.3285714           6  26.3285714           6   4.5267508 155.8014071 450.9847000  -4.1289860
2013-03-16T07:22:00Z 123.8458333   2.7444444           2           1 111.5201097   1.7672917  26.9857143           6  26.9857143           6   4.8262224 162.7738109 433.0925000  -4.6097330
2013-03-16T07:23:00Z 123.8479167   2.7388889           2           1 111.5202195   1.7675000  27.6428571           6  27.6428571           6   5.2165984 169.1701415 441.8895000  -5.1236880
2013-03-16T07:24:00Z 123.8500000   2.7333333           2           1 111.5203292   1.7677083  19.1000000           6  19.1000000           6   5.6780680 192.0791705 464.6628000  -5.5523520
2013-03-16T07:25:00Z 123.8520833   2.7277778           2           1 111.5204390   1.7679167  27.2666667           6  27.2666667           6   4.3043364 163.4537726 481.7995000  -4.1260950
2013-03-16T07:26:00Z 123.8541667   2.7222222           2           1 111.5205487   1.7681250  25.6333333           6  25.6333333           6   4.8570396 122.3776072 472.5524000  -2.6009290
2013-03-16T07:27:00Z 123.8562500   2.7166667           2           1 111.5206584   1.7683333  24.0000000           6  24.0000000           6   5.2220735 124.5989102 449.8958000  -2.9652400
2013-03-16T07:28:00Z 123.8583333   2.7111111           2           1 111.5207682   1.7685417  22.3666667           6  22.3666667           6   5.2650105  96.7990680 453.5759000  -0.6233131
2013-03-16T07:29:00Z 123.8604167   2.7055556           2           1 111.5208779   1.7687500  20.7333333           6  20.7333333           6   5.9945004  69.9265538 453.7695000   2.0574590
2013-03-16T07:30:00Z 123.8625000   2.7000000           2           1 111.5209877   1.7689583  28.9000000           7  28.9000000           7   5.8994983  70.0593468 457.2364000   2.0120040
2013-03-16T07:31:00Z 123.8645833   2.6961111           2           1 111.5210974   1.7691667  19.9000000           5  19.9000000           5   5.5206568 107.4715725 481.2812000  -1.6574810
2013-03-16T07:32:00Z 123.8666667   2.6922222           2           1 111.5212071   1.7693750  24.4000000           6  24.4000000           6   5.1762318 108.0362511 489.2119000  -1.6026580
2013-03-16T07:33:00Z 123.8687500   2.6883333           2           1 111.5213169   1.7695833  15.4000000           5  15.4000000           5   5.3672812  56.6249038 493.6194000   2.9526370
2013-03-16T07:34:00Z 123.8708333   2.6844444           2           1 111.5214266   1.7697917  23.0142857           5  23.0142857           5   4.8088725  64.1675184 472.2710000   2.0954250
2013-03-16T07:35:00Z 123.8729167   2.6805556           2           1 111.5215364   1.7700000  22.4285714           5  22.4285714           5   5.1983658  55.4935512 438.1135000   2.9448690
2013-03-16T07:36:00Z 123.8750000   2.6766667           2           1 111.5216461   1.7702083  21.8428571           5  21.8428571           5   5.4688864  56.5380428 448.0927000   3.0154520
2013-03-16T07:37:00Z 123.8770833   2.6727778           2           1 111.5217558   1.7704167  21.2571429           5  21.2571429           5   5.2637205 126.0191313 449.2242000  -3.0953590
2013-03-16T07:38:00Z 123.8791667   2.6688889           2           1 111.5218656   1.7706250  20.6714286           5  20.6714286           5   5.7374504 129.6662790 463.3687000  -3.6623000
2013-03-16T07:39:00Z 123.8812500   2.6650000           2           1 111.5219753   1.7708333  20.0857143           5  20.0857143           5   5.6227916 117.4961607 470.5297000  -2.5959820
2013-03-16T07:40:00Z 123.8833333   2.6611111           2           1 111.5220850   1.7710417  19.5000000           5  19.5000000           5   6.0341930 142.2093298 482.8587000  -4.7685500
2013-03-16T07:41:00Z 123.8854167   2.6572222           2           1 111.5221948   1.7712500  18.9142857           5  18.9142857           5   6.0216242 149.7687078 463.6971000  -5.2026830
2013-03-16T07:42:00Z 123.8875000   2.6533333           2           1 111.5223045   1.7714583  18.3285714           5  18.3285714           5   5.5815446 137.2478556 439.6671000  -4.0985120
2013-03-16T07:43:00Z 123.8895833   2.6494444           2           1 111.5224143   1.7716667  17.7428571           5  17.7428571           5   5.2674491 133.4100536 458.9828000  -3.6198700
2013-03-16T07:44:00Z 123.8916667   2.6455556           2           1 111.5225240   1.7718750  17.1571429           5  17.1571429           5   5.1764793 135.8070353 473.9135000  -3.7115160
2013-03-16T07:45:00Z 123.8937500   2.6416667           2           1 111.5226337   1.7720833  16.5714286           5  16.5714286           5   5.6497878 120.5125236 472.3499000  -2.8685480
2013-03-16T07:46:00Z 123.8958333   2.6377778           2           1 111.5227435   1.7722917  15.9857143           5  15.9857143           5   5.6591476 120.8820344 481.4904000  -2.9046830
2013-03-16T07:47:00Z 123.8979167   2.6338889           2           1 111.5228532   1.7725000  23.6000000           6  23.6000000           6   5.5173874 112.4374314 481.4903000  -2.1058450
2013-03-16T07:48:00Z 123.9000000   2.6300000           2           1 111.5229630   1.7727083  22.3250000           6  22.3250000           6   4.6120672  66.4659191 484.9378000   1.8415730
2013-03-16T07:49:00Z 123.9020833   2.6261111           2           1 111.5230727   1.7729167  22.7500000           6  22.7500000           6   5.6849246 110.4660932 444.6808000  -1.9877510
2013-03-16T07:50:00Z 123.9041667   2.6222222           2           1 111.5231824   1.7731250  23.1750000           6  23.1750000           6   5.7734773 111.3489338 428.2823000  -2.1018160
2013-03-16T07:51:00Z 123.9062500   2.6183333           2           1 111.5232922   1.7733333  21.9000000           6  21.9000000           6   5.7705211 110.6359029 473.3364000  -2.0336940
2013-03-16T07:52:00Z 123.9083333   2.6144444           2           1 111.5234019   1.7735417  31.1727273           6  31.1727273           6   5.7913601 107.1353785 470.1999000  -1.7063110
2013-03-16T07:53:00Z 123.9104167   2.6105556           2           1 111.5235117   1.7737500  30.2454545           6  30.2454545           6   5.7169409 103.4662746 474.7865000  -1.3313210
2013-03-16T07:54:00Z 123.9125000   2.6066667           2           1 111.5236214   1.7739583  29.3181818           6  29.3181818           6   5.6262303 100.2000659 465.8395000  -0.9963259
2013-03-16T07:55:00Z 123.9145833   2.6027778           2           1 111.5237311   1.7741667  28.3909091           6  28.3909091           6   5.9541352  94.8062268 468.8346000  -0.4988740
2013-03-16T07:56:00Z 123.9166667   2.5988889           2           1 111.5238409   1.7743750  27.4636364           6  27.4636364           6   5.8682506  89.7033871 459.8468000   0.0303791
2013-03-16T07:57:00Z 123.9187500   2.5950000           2           1 111.5239506   1.7745833  26.5363636           6  26.5363636           6   5.6067519  75.5303293 440.6823000   1.4009450
2013-03-16T07:58:00Z 123.9208333   2.5911111           2           1 111.5240604   1.7747917  25.6090909           6  25.6090909           6   5.6975709  75.4859961 443.4852000   1.4279060
2013-03-16T07:59:00Z 123.9229167   2.5872222           2           1 111.5241701   1.7750000  24.6818182           6  24.6818182           6   5.2857276  91.6401764 452.8200000  -0.1512911
2013-03-16T08:00:00Z 123.9250000   2.5833333           2           1 111.5242798   1.7752083  23.7545455           6  23.7545455           6   5.0322908  87.4477637 462.7973000   0.2240889
2013-03-16T08:01:00Z 123.9270833   2.5794444           2           1 111.5243896   1.7754167  22.8272727           6  22.8272727           6   4.7453011  93.4266830 471.2510000  -0.2836326
2013-03-16T08:02:00Z 123.9291667   2.5755556           2           1 111.5244993   1.7756250  32.1000000           7  32.1000000           7   5.2129631  77.2540071 475.7747000   1.1501320
2013-03-16T08:03:00Z 123.9312500   2.5716667           2           1 111.5246091   1.7758333  27.3642857           7  27.3642857           7   5.7605455  89.7960289 467.2529000   0.0205073
2013-03-16T08:04:00Z 123.9333333   2.5677778           2           1 111.5247188   1.7760417  27.7285714           7  27.7285714           7   5.7895103  83.2782642 445.1768000   0.6776477
2013-03-16T08:05:00Z 123.9354167   2.5638889           2           1 111.5248285   1.7762500  28.0928571           7  28.0928571           7   5.8144484  74.9226063 443.5912000   1.5124750
2013-03-16T08:06:00Z 123.9375000   2.5600000           2           1 111.5249383   1.7764584  28.4571429           7  28.4571429           7   6.0615901  79.3143128 464.4242000   1.1239470
2013-03-16T08:07:00Z 123.9395833   2.5561111           2           1 111.5250480   1.7766667  28.8214286           7  28.8214286           7   5.9392243  71.5768633 462.7757000   1.8769860
2013-03-16T08:08:00Z 123.9416667   2.5522222           2           1 111.5251578   1.7768750  29.1857143           7  29.1857143           7   5.7258509  67.9822293 461.1487000   2.1465880
2013-03-16T08:09:00Z 123.9437500   2.5483333           2           1 111.5252675   1.7770834  29.5500000           7  29.5500000           7   6.0428089 105.0850539 467.0199000  -1.5726570
2013-03-16T08:10:00Z 123.9458333   2.5444444           2           1 111.5253772   1.7772917  29.9142857           7  29.9142857           7   6.2381908 110.7078796 450.1811000  -2.2058460
2013-03-16T08:11:00Z 123.9479167   2.5405556           2           1 111.5254870   1.7775000  30.2785714           7  30.2785714           7   6.2352114 107.5455290 480.6017000  -1.8796890
2013-03-16T08:12:00Z 123.9500000   2.5366667           2           1 111.5255967   1.7777084  30.6428571           7  30.6428571           7   6.1679518 104.4237453 451.0026000  -1.5363830
2013-03-16T08:13:00Z 123.9520833   2.5327778           2           1 111.5257064   1.7779167  31.0071429           7  31.0071429           7   6.2149529 117.4485763 476.2146000  -2.8647970
2013-03-16T08:14:00Z 123.9541667   2.5288889           2           1 111.5258162   1.7781250  31.3714286           7  31.3714286           7   5.8964662 112.7799051 490.8670000  -2.2830660
2013-03-16T08:15:00Z 123.9562500   2.5250000           2           1 111.5259259   1.7783334  31.7357143           7  31.7357143           7   6.1923224 113.5909502 486.6538000  -2.4781940
2013-03-16T08:16:00Z 123.9583333   2.5211111           2           1 111.5260357   1.7785417  27.0000000           7  27.0000000           7   6.3609955 123.5786431 486.3551000  -3.5181460
2013-03-16T08:17:00Z 123.9604167   2.5172222           2           1 111.5261454   1.7787500  59.8800000           8  59.8800000           8   6.1381245 127.6693786 496.3407000  -3.7510330
2013-03-16T08:18:00Z 123.9625000   2.5133333           2           1 111.5262551   1.7789584  51.6600000           8  51.6600000           8   6.1520424 131.4338594 504.0473000  -4.0711450
2013-03-16T08:19:00Z 123.9645833   2.5094444           2           1 111.5263649   1.7791667  43.4400000           7  43.4400000           7   6.2461973 128.0686876 459.6504000  -3.8514410
2013-03-16T08:20:00Z 123.9666667   2.5055556           2           1 111.5264746   1.7793750  35.2200000           7  35.2200000           7   6.2202473 123.8556596 469.5793000  -3.4653160
2013-03-16T08:21:00Z 123.9687500   2.5016667           2           1 111.5265844   1.7795834  68.1000000           9  68.1000000           9   6.1406462 125.9929850 492.9382000  -3.6087730
2013-03-16T08:22:00Z 123.9708333   2.4977778           2           1 111.5266941   1.7797917  46.7500000           8  46.7500000           8   6.1761284 126.2304541 487.2707000  -3.6503050
2013-03-16T08:23:00Z 123.9729167   2.4938889           2           1 111.5268038   1.7800000  25.4000000           7  25.4000000           7   6.1965822 127.7797122 489.1924000  -3.7961950
2013-03-16T08:24:00Z 123.9750000   2.4900000           2           1 111.5269136   1.7802084  27.6500000           7  27.6500000           7   6.1361717 127.7120982 468.4173000  -3.7534600
2013-03-16T08:25:00Z 123.9770833   2.4861111           2           1 111.5270233   1.7804167  27.5000000           7  27.5000000           7   6.1453329 129.7002682 494.4679000  -3.9254630
2013-03-16T08:26:00Z 123.9791667   2.4822222           2           1 111.5271331   1.7806250  27.3500000           7  27.3500000           7   6.1527133 132.7282632 482.4972000  -4.1747520
2013-03-16T08:27:00Z 123.9812500   2.4783333           2           1 111.5272428   1.7808334  27.2000000           7  27.2000000           7   5.9597733  98.2135324 455.3103000  -0.8514293
2013-03-16T08:28:00Z 123.9833333   2.4744444           2           1 111.5273525   1.7810417  27.0500000           7  27.0500000           7   6.1136763 100.5498814 477.4068000  -1.1193620
2013-03-16T08:29:00Z 123.9854167   2.4705556           2           1 111.5274623   1.7812500  26.9000000           7  26.9000000           7   5.8616029 100.8470437 477.7503000  -1.1030820
2013-03-16T08:30:00Z 123.9875000   2.4666667           2           1 111.5275720   1.7814584  26.7500000           7  26.7500000           7   5.6300921  96.3732815 473.4492000  -0.6249712
2013-03-16T08:31:00Z 123.9895833   2.4627778           2           1 111.5276818   1.7816667  26.6000000           7  26.6000000           7   5.2764963  91.8402359 463.3206000  -0.1694423
2013-03-16T08:32:00Z 123.9916667   2.4588889           2           1 111.5277915   1.7818750  26.4500000           7  26.4500000           7   5.6101466 100.8081447 448.6824000  -1.0520200
2013-03-16T08:33:00Z 123.9937500   2.4550000           2           1 111.5279012   1.7820834  26.3000000           7  26.3000000           7   5.5060722 107.2948502 454.2368000  -1.6368950
2013-03-16T08:34:00Z 123.9958333   2.4511111           2           1 111.5280110   1.7822917  26.1500000           7  26.1500000           7   5.4233024 112.0356596 458.3112000  -2.0347340
2013-03-16T08:35:00Z 123.9979167   2.4472222           2           1 111.5281207   1.7825000  26.0000000           7  26.0000000           7   5.4847271 110.6451443 452.9390000  -1.9338000
2013-03-16T08:36:00Z 124.0000000   2.4433333           2           1 111.5282305   1.7827084  25.8500000           7  25.8500000           7   5.5302546 106.3470218 467.4901000  -1.5565140
2013-03-16T08:37:00Z 124.0020833   2.4394444           2           1 111.5283402   1.7829167  25.7000000           7  25.7000000           7   5.4895576 107.0403287 467.1462000  -1.6086860
2013-03-16T08:38:00Z 124.0041667   2.4355556           2           1 111.5284499   1.7831250  25.5500000           7  25.5500000           7   5.5105279 103.2780294 471.9980000  -1.2656390
2013-03-16T08:39:00Z 124.0062500   2.4316667           2           1 111.5285597   1.7833334  27.8000000           7  27.8000000           7   5.8642246 130.1639515 457.4595000  -3.7822900
2013-03-16T08:40:00Z 124.0083333   2.4277778           2           1 111.5286694   1.7835417  45.8000000           7  45.8000000           7   5.9003278 127.0706533 444.5248000  -3.5567140
2013-03-16T08:41:00Z 124.0104167   2.4238889           2           1 111.5287791   1.7837500  39.8000000           7  39.8000000           7   5.8977153 125.9610898 485.3452000  -3.4633490
2013-03-16T08:42:00Z 124.0125000   2.4200000           2           1 111.5288889   1.7839584  33.8000000           7  33.8000000           7   5.9187623 127.4528399 449.3343000  -3.5992480
2013-03-16T08:43:00Z 124.0145833   2.4161111           2           1 111.5289986   1.7841667  51.8000000           8  51.8000000           8   5.8525249 129.6743839 464.2816000  -3.7363910
2013-03-16T08:44:00Z 124.0166667   2.4122222           2           1 111.5291084   1.7843750  44.6900000           8  44.6900000           8   5.9120807 128.4699056 475.3746000  -3.6779260
2013-03-16T08:45:00Z 124.0187500   2.4083333           2           1 111.5292181   1.7845834  45.4800000           8  45.4800000           8   5.8945172 131.4130741 476.2299000  -3.8991230
2013-03-16T08:46:00Z 124.0208333   2.4044444           2           1 111.5293278   1.7847917  46.2700000           8  46.2700000           8   5.9398527 137.4233154 459.5349000  -4.3739440
2013-03-16T08:47:00Z 124.0229167   2.4005556           2           1 111.5294376   1.7850000  47.0600000           8  47.0600000           8   5.9375088 131.6430148 457.1891000  -3.9454000
2013-03-16T08:48:00Z 124.0250000   2.3966667           2           1 111.5295473   1.7852084  47.8500000           8  47.8500000           8   5.9716660 135.5521307 470.5087000  -4.2631000
2013-03-16T08:49:00Z 124.0270833   2.3927778           2           1 111.5296571   1.7854167  48.6400000           8  48.6400000           8   6.0309885 143.3570957 469.9476000  -4.8390890
2013-03-16T08:50:00Z 124.0291667   2.3888889           2           1 111.5297668   1.7856250  49.4300000           8  49.4300000           8   5.8541102 148.6837236 469.6572000  -5.0012320
2013-03-16T08:51:00Z 124.0312500   2.3850000           2           1 111.5298765   1.7858334  50.2200000           8  50.2200000           8   5.9634665 153.1069083 482.4300000  -5.3185300
2013-03-16T08:52:00Z 124.0333333   2.3811111           2           1 111.5299863   1.7860417  51.0100000           8  51.0100000           8   5.9612304 150.7024194 483.3941000  -5.1987290
2013-03-16T08:53:00Z 124.0354167   2.3772222           2           1 111.5300960   1.7862500  43.9000000           8  43.9000000           8   5.9660615 150.3427099 479.7839000  -5.1845110
2013-03-16T08:54:00Z 124.0375000   2.3733333           2           1 111.5302058   1.7864584  32.9153846           7  32.9153846           7   5.5703821 134.6247245 465.8537000  -3.9129720
2013-03-16T08:55:00Z 124.0395833   2.3694444           2           1 111.5303155   1.7866667  33.8307692           7  33.8307692           7   5.2036309 124.9029948 460.9009000  -2.9774590
2013-03-16T08:56:00Z 124.0416667   2.3655556           2           1 111.5304252   1.7868750  34.7461538           7  34.7461538           7   5.3288006 134.8084071 460.9680000  -3.7554100
2013-03-16T08:57:00Z 124.0437500   2.3616667           2           1 111.5305350   1.7870834  35.6615385           7  35.6615385           7   5.7373163 141.7732399 450.5788000  -4.5070520
2013-03-16T08:58:00Z 124.0458333   2.3577778           2           1 111.5306447   1.7872917  36.5769231           7  36.5769231           7   5.5693000 132.1341324 476.9952000  -3.7362680
2013-03-16T08:59:00Z 124.0479167   2.3538889           2           1 111.5307545   1.7875000  37.4923077           7  37.4923077           7   5.4780128 133.2695436 459.9798000  -3.7548020
2013-03-16T09:00:00Z 124.0500000   2.3500000           2           1 111.5308642   1.7879861  38.4076923           7  38.4076923           7   5.3688188 116.4816588 454.6495000  -2.3940170
2013-03-16T09:01:00Z 124.0520833   2.3461111           2           1 111.5309739   1.7884722  39.3230769           7  39.3230769           7   5.2238418 107.4086348 443.8190000  -1.5628930
2013-03-16T09:02:00Z 124.0541667   2.3422222           2           1 111.5310837   1.7889584  40.2384615           7  40.2384615           7   4.4082055  52.9006486 432.9328000   2.6590250
2013-03-16T09:03:00Z 124.0562500   2.3383333           2           1 111.5311934   1.7894445  41.1538462           7  41.1538462           7   5.5664174  42.2304479 462.1581000   4.1216400
2013-03-16T09:04:00Z 124.0583333   2.3344444           2           1 111.5313032   1.7899306  42.0692308           7  42.0692308           7   5.0900606  61.7437870 471.2558000   2.4097120
2013-03-16T09:05:00Z 124.0604167   2.3305556           2           1 111.5314129   1.7904167  42.9846154           7  42.9846154           7   4.8281453  67.6188302 458.9135000   1.8383960
2013-03-16T09:06:00Z 124.0625000   2.3266667           2           1 111.5315226   1.7909028  32.0000000           7  32.0000000           7   4.9433677  71.5101389 454.2242000   1.5677240
2013-03-16T09:07:00Z 124.0645833   2.3227778           2           1 111.5316324   1.7913889  37.0000000           7  37.0000000           7   4.3653853 101.8995370 450.3524000  -0.9001262
2013-03-16T09:08:00Z 124.0666667   2.3188889           2           1 111.5317421   1.7918750  36.0000000           6  36.0000000           6   4.0670820 110.3394829 443.1220000  -1.4136440
2013-03-16T09:09:00Z 124.0687500   2.3150000           2           1 111.5318519   1.7923611  35.0000000           7  35.0000000           7   4.3753161 111.8492074 430.6850000  -1.6283400
2013-03-16T09:10:00Z 124.0708333   2.3111111           2           1 111.5319616   1.7928472  34.0000000           6  34.0000000           6   4.1295700 116.7820423 425.8885000  -1.8607750
2013-03-16T09:11:00Z 124.0729167   2.3072222           2           1 111.5320713   1.7933334  33.0000000           7  33.0000000           7   3.3828858 115.6294001 471.4871000  -1.4632620
